"Look wise it is good. Performance-wise it is average. Had a problem with battery quality and performance, after 80 days battery was fixed under warranty. Having problem with the speedometer/distance meter provided. Very poor sales and service. Max speed is 48km. The mil...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"The service is worst from dealer, they even dont know how to resolve the complaint, even local mechanic have solved the problem by changing the mcb ,but worst service, and buying experience is also worst, the vehicle also has manufacturing defects if you drive 10 kms th...","['Daily Commute', '> 1 yr', '> 15000 kms', '']"
"The waste scooter from Okinawa scooters.They cheated all customers. They told false information for selling their scooters. If you go to test drive, you must check the scooter showing speed,km is it actual by the help of GPS . In my experience it was wrong. If the showi...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Good job*****. Nice bike in looks , power like petrol bike , budget friendly best thing is electric bike are not harmful for environment this bike very soon in my garage & i go to ride with my friends ..Now this is the time of e-bike\car , after 2020 almost every bike &...","['Daily Commute', 'Never owned', '']"
"Bike comes with an dc brushless motor with an battery capacity of 72ah , which means you can seamlessly ride upto 90-95 kilometres per full charge on a heavy traffic road and bms system gives you a auto maintenance of bike due to its cloud connectivity , the company giv...","['Everything', 'Never owned', '']"
"I want this bike at any cost , it's so attractive and mostly money saver bike .I travel daily 60 km ,if i get this battery bike i can save my petrol money and donate to poor people at least i can do some thing.If i get a chance to purchase. I'm waiting from years to pur...","['Everything', 'Never owned', '']"
Total price of this bike after taxes will be 1.36lakh. Which is too much high for Indian two wheeler market.And there is no charging station available so if we ride from mumbai to vapi-gujarat then we will have to drive for 100 km then for 70 km we bike need to be send ...,"['Occasional Commute', 'Never owned', '']"
This bike looks amazing and for me it is good for daily use very soon i'll the owner of this bike for sure it's and hope to available in future with more colour combination make bike more sporty looks without any noise. I'm like the electric bikes and this is the real c...,"['Daily Commute', 'Never owned', '']"
"I like this bike, this is very grateful experience, i like electric bikes, there is no worry for petrol filling and waste of money. Just charge and go to your work without worrying, any condition you can run without money, charge in your home and go wherever you go to y...","['Everything', '3-6 months', '< 5000 kms', '']"
"This is one of the kickstart in the market of two-wheelers which will end a region of rising oil prices. The design of the bike is fairly based on fz-s, as it was tork motorcycle's 4th prototype. Since it is an electric bike, the fuel tank is converted into 11l boot spa...","['Everything', 'Never owned', '']"
"Awesome electric bike and eco-friendly too low nvh n peace of mind,totally superb bike and riding experience is too good, look wise is great road presence, performance is too high, very low maintenance Only problem is lack of charging points otherwise too good electric ...","['Daily Commute', '3-6 months', '5000-10000 kms', '']"
"As how much i know about this bike is its superb no pollution tension, no petrol tenson, easy to ride, no gear system,just pull the race & go. But some issue i thought is deciding factor like price is little bit high, and the availability & the most important point serv...","['Everything', 'Never owned', '']"
"The price is decent for this bike, even if some users find the price a little high. The only difficulty we south Indians may face is that the showroom is up north. If we ever come across any issues , if would be hard for us to contact service centres. In all other aspec...","['Daily Commute', 'Never owned', '']"
"Tork t6x ....I have been waiting for this bike since last year....1st launch date was given as dec,2018, Then it changed to jan,2019....Again for the 3rd time it changed to july 2019.....Hope this doesn’t get postponed further....I have been waiting to purchase this bik...","['Daily Commute', 'Never owned', '']"
Still waiting for this bike. Waiting and Waiting from last year or more than year. Now decided go with Revolt bike. Now launch in Few month before. But unfortunately booking are full till Oct. Many time I registered my details for TORK bike but still no reply from tork ...,"['Occasional Commute', 'Never owned', '']"
"Waiting for so that now i have removed this bike from my favourite list, will definitely go for other electric bikes already available in India, commitments should only be made when the company is sure about its release and availability to the consumers, this firm is st...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"While in thailand we have rented 5 honda click scooters and 7 in total. The bike i rented from aya was poorly maintained, had half a tank of fuel when I rented, and i didn't feel comfortable riding it because of all the issue it had from prior accidents from previous cu...","['Everything', 'Never owned', '']"
I like the style and seat comfort of the motorcycle. I got impressed by the acceleration while giving throttle in sports mode. Real world range 120km which is quite impressive. Top speed is 105kmph which is more than enough. The best part is that its completely made in ...,"['Daily Commute', 'Never owned', '']"
"I took a test ride at westend mall aundh and really liked the entire experience. The bike is very easy to handle, has a sporty design and is very comfortable. I even sat with a person behind me, and there was no problem in speed or the handling of the bike. Booked one, ...","['Daily Commute', 'Never owned', '']"
"Tork motors kratos- r is excellent -make in India electric motorcycle I have ever ridden, high performance delivering the best pickup on road ( sport mode), looks very attractive - agile styling, comfortable seat with good suspension on speed breakers. Though it is comm...","['Daily Commute', 'Never owned', '']"
"The electric motor on the t6x is good for 27 nm of torque and claims 100 kmph of top speed from the motorcycle. Weighing just 130 kg, t6x even claims a mileage of 100 kilometers on single charge. It carries nearly every safety feature like dual disc brakes, abs, anti-th...","['Daily Commute', 'Never owned', '']"
"I have been waiting for this bike a long time, its really stylish. Its got regenerative braking plus no noise or vibrations , 27nm torque is a really a good amount, i wish if they would set up charging stations too, the company proposed that this bike had a 100km/hr cru...","['Everything', 'Never owned', '']"
"Amazing bike and everything perfect,i like it so much single charge give 100km its really awesome,hat's off t6x and very stylish look for more advantage in this bike,safety features are amazing and all digital console.Simply said it's really good bike for youngsters, am...","['Everything', '3-6 months', '5000-10000 kms', '']"
