"Very worst part quality, service was not good. Dealer did not respond to customer. bad experience, I will suggest to any one. it takes long time for parts availability. Riding is good....","['Everything', '3-6 months', '< 5000 kms', '']", 1
"Their service is terrific, unorganized, they are short with assembly, they can't fulfil the demand. I doubt if they can really run the business, they are unreliable, they never support or follow-up ,they are pathetic....","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
Very good riding performance services good. Now my vehicle run 30000 now moving issue seating. I am given to service center almost all 21 days complete. My vehicle motor is problem I am asking put new part in under warranty claims. It's very very late part warranty clai...,"['Daily Commute', '3-6 months', '> 15000 kms', '']", 1
"I bought bike at Coimbatore. My home town is erode. Riding experience is okay. But I doubted for long trip due to ,incase bike is repair. How to find this type mechanic for service. So I don't use this bike for hills trip too. But it okay for daily use. Need to bring mo...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 4
Comfortable in riding and saving money of fuel. This vehicle is a boon for the nation India. It can save lots of money which we are spending to buy fuel in individual life and in daily life. Its weight and size are useful and people want to buy such vehicle to support o...,"['Occasional Commute', '6 months-1 yr', '< 5000 kms', '']", 5
Scooter's performance is five but service is very poor. I bought this scooter in june 2020 till now my subsidy claim with delhi government is not lodged by the dealer and the company does not bother about it.Since october 2020 my battery is not charging but neither the ...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 2
"Service center is pathetic not even bother to solve the problem, instead only waste time. During 1 service i had problems with shock absorber and shattering while braking still not solved i had given them the bike for a day but no work was being carried out. I suggest n...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
It was bought with high expectations. Good in looks only. Very poor quality. Every part other than the chassis was replaced in an years time including the tyres. Very poor service network. Replaced batteries also gave off with max 3000km. Now its a waste piece of scoote...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']", 3
Well this bike is a darling when you want to ride it alone or with a kid otherwise is not true.With time the mileage goes very down in my second year it's giving 35. this bike totally useless for people who want to used it as substitute for petrol bikes . very limited s...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 3
"I am using this e-bike practically for last 10 days and feedback is excellent experience.It looks fantastic, got praiseworthy comments from friend and relatives.Yearly twice would be given periodic services as committed by the dealer.As far as pros and cons comments, i ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"Good looking. Range is the only the problem. It has range of just 45 km. I owned it only for 2 weeks. Bike doesn't give low battery warning, suddenly it stops running, low battery warning option should be given for this bike. It takes too much time for charging, dealer ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
"Excellent bike for ladies and old agers for daily routine works, no maintenance. Upto 60km in single charge, best for limited area riders, i'm completely full happy with this bike. I'm using bike from last 18 months, there is no maintenance problem and not spent single ...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 5
This is the very wonderful scooter and this is a charging scooter it colour is very wonderful and it design is so attractive and it gearbox is automatic speedometer is digital it has low battery indicator it has electric start it has turn signal and passing light and it...,"['Daily Commute', '> 1 yr', '> 15000 kms', '']", 5
"Never bought it , but it seems to be worth of buying because the rate of petrol is very high and this awesome bike runs by electricity . It takes only eight to ten hours for charging and runs for many days .It is very light in weight , it needs servicing and maintenance...","['Everything', 'Never owned', '']", 5
What a disappointment! the bike arrived after many months waiting (with various delivery dates not met.) I was unable to put it together in full working order as the wrong size screw had been supplied. My husband brought the correct screw the next day as I was eager to ...,"['Leisure Rides', '< 3 months', '> 15000 kms', '']", 2
"The service is horrible, the service guys only knows to argue & doesn't want to understand customers problem. The battery gave up in just 2 yrs. of ownership & the service center says their is no problem in the battery. The scooter barely runs 22-24 kms in full charge &...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"Poor service from local dealer,4000 charged extra than the price bought it before a month still registration not done. Very keen in taking orders but no proper service. When i called customer care for complaint no response. I shall provide my honest quality updates afte...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"Worst vehicle because of its very low weight and battery capacity. Worst quality. Please do not buy any battery vehicle. Please wait and search for good battery vehicle I purchased ampire zeal on the 11 of this month, show room person told me the mileage on full charge ...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"Worst service centre, no proper response from service centre. All parts are costly as compared to petrol bike. Locks cost 950. Condenser 4000 and 750 charge extra for visit they are just focusing on sales not on service, never recommend for ampere No resale value Never ...","['Occasional Commute', '> 1 yr', '< 5000 kms', '']", 1
Very nice and comfortable fill and no extra cost very nice and grateful bike and smooth driving for this break system and charging system very very nice and little with first this is the good thing for this bike i like this bike and colour and model enjoy riding right a...,"['Daily Commute', '3-6 months', '5000-10000 kms', '']", 5
"I have got this bike in 2018 lead acid model. So, far i have used for 9600 km in a span of 1 yr 3 months.. The batteries are gone now. And dealer asked me to upgrade to lithium ion.. I feel its completely cheating.. When i bought, they said.. For 3 yrs you can use with ...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
